Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-April-2018,72.90,73.25,71.15,72.45,72.170724962722139382,9163616,10752,661344810.00,561323,6.13,2.10,-0.45
4-April-2018,73.50,73.70,69.45,69.90,72.519425704042846541,5924959,10442,429674624.00,747594,12.62,4.25,-3.60
3-April-2018,71.00,73.25,71.00,72.15,72.332810149077141105,5926529,8902,428682497.00,377066,6.36,2.25,1.15
2-April-2018,71.30,71.85,68.95,71.10,70.688303899768276960,3931849,8132,277935737.00,136920,3.48,2.90,-0.20
28-March-2018,74.80,75.60,69.85,72.25,74.101148157408577231,9054856,11911,670975226.00,1167679,12.90,5.75,-2.55
27-March-2018,73.20,76.95,73.20,76.25,75.528194713043234982,4575184,10497,345555388.00,381526,8.34,3.75,3.05
26-March-2018,70.00,72.80,68.05,72.10,70.597061172844548510,5472183,12557,386320038.00,479108,8.76,4.75,2.10
23-March-2018,73.00,74.50,71.00,71.80,72.602049620685469259,4431942,9626,321768073.00,788608,17.79,3.50,-1.20
22-March-2018,76.70,77.15,75.30,76.55,76.253150975873942570,2826902,7182,215560185.00,217574,7.70,1.85,-0.15
21-March-2018,75.70,77.45,74.55,75.90,76.110031635434451518,5208084,11835,396387438.00,268015,5.15,2.90,0.20
20-March-2018,72.00,75.40,69.90,73.65,73.149654233630315396,7732678,19175,565642722.00,255406,3.30,5.50,1.65
19-March-2018,79.20,81.35,71.30,73.15,77.139272404483381172,8150545,19135,628727111.00,478714,5.87,10.05,-6.05
16-March-2018,79.10,81.80,76.65,78.95,79.941588669985802999,9482989,24781,758085206.00,575438,6.07,5.15,-0.15
15-March-2018,77.05,80.10,75.25,78.90,77.967656226575676348,11733263,29052,914815016.00,550497,4.69,4.85,1.85
14-March-2018,65.90,76.90,63.60,73.85,69.326828187730584712,9096440,24618,630627333.00,790611,8.69,13.30,7.95
13-March-2018,62.30,70.25,61.65,67.00,66.841011261464648551,9800235,23504,655057618.00,745022,7.60,8.60,4.70
12-March-2018,71.15,71.65,62.50,64.70,65.289591461311508472,8399229,21250,548382230.00,988072,11.76,9.15,-6.45
9-March-2018,75.50,76.60,70.05,70.70,73.817001853546663538,6479470,14368,478295049.00,490893,7.58,6.55,-4.80
8-March-2018,81.00,82.55,73.15,74.85,76.556351500640390594,7486837,21197,573164925.00,554220,7.40,9.40,-6.15
7-March-2018,81.20,84.40,77.75,79.25,81.142939727631447573,6770532,18867,549380870.00,558810,8.25,6.65,-1.95
6-March-2018,85.20,88.65,80.00,82.50,86.279027402611031875,11139121,29511,961072526.00,887227,7.96,8.65,-2.70
5-March-2018,79.50,89.80,78.90,84.40,84.621835396861453003,11718926,33691,991677027.00,992424,8.47,10.90,4.90
1-March-2018,74.50,80.80,73.90,80.30,78.464464044678516457,6335752,15985,497131385.00,469342,7.41,6.90,5.80
28-February-2018,72.55,75.35,68.35,74.60,72.877685181059604245,7137042,17065,520131100.00,246003,3.45,7.00,2.05
27-February-2018,78.30,79.85,72.40,73.55,75.546369933985821643,5043462,11290,381015246.00,691928,13.72,7.45,-4.75
26-February-2018,76.90,83.65,76.25,78.90,80.670202349317949365,6509634,17000,525133492.00,762522,11.71,7.40,2.00
23-February-2018,73.05,77.45,73.05,77.10,75.811007426416268128,3857850,9412,292467495.00,531502,13.78,4.40,4.05
22-February-2018,70.00,74.90,69.50,74.00,72.352658391517232517,3494237,10056,252817336.00,530773,15.19,5.40,4.00
21-February-2018,66.60,71.15,65.55,70.35,68.545552604506758964,2384463,5715,163444334.00,515480,21.62,5.60,3.75
20-February-2018,63.90,67.25,63.05,66.30,65.411937583492027399,1055490,3545,69041646.00,170104,16.12,4.20,2.40
19-February-2018,62.00,64.50,60.75,63.80,62.907283050801190183,1098990,3092,69134475.00,141576,12.88,3.75,1.80
16-February-2018,64.05,64.70,60.45,61.75,62.424597521350921488,952535,2817,59461614.00,130057,13.65,4.25,-2.30
15-February-2018,64.00,67.50,62.40,63.50,64.176132666608501687,951317,2798,61051846.00,81628,8.58,5.10,-0.50
14-February-2018,67.10,67.65,64.00,65.30,66.010789488283648760,1568193,4426,103517658.00,154743,9.87,3.65,-1.80
12-February-2018,62.25,69.90,62.25,67.60,67.476806177966735428,2741355,8104,184977880.00,541050,19.74,7.65,5.35
9-February-2018,59.45,63.90,59.00,62.80,61.786688867452183943,942309,2760,58222153.00,169260,17.96,4.90,3.35
8-February-2018,57.80,62.20,57.55,61.45,60.537430476652496031,1174965,3154,71129362.00,191644,16.31,4.65,3.65
7-February-2018,58.10,58.80,56.90,57.80,57.852386830626523320,507116,1781,29337871.00,67785,13.37,1.90,-0.30
6-February-2018,57.95,58.25,56.10,57.10,57.135014419004815980,898467,2852,51333925.00,153423,17.08,2.15,-0.85
5-February-2018,58.70,60.90,55.75,60.25,59.173975696421076243,588473,1963,34822287.00,106117,18.03,5.15,1.55
2-February-2018,61.50,62.30,58.45,58.80,60.217731510033682812,1011792,3869,60927819.00,198507,19.62,3.85,-2.70
1-February-2018,60.40,64.70,58.55,63.65,62.050937849192808361,1882019,6247,116781044.00,259174,13.77,6.15,3.25
31-January-2018,60.50,62.15,59.95,60.35,60.730000501506448215,777657,2566,47227110.00,158309,20.36,2.20,-0.15
30-January-2018,62.50,62.55,60.55,60.95,61.520480107083326317,475144,1556,29231087.00,76666,16.14,2.00,-1.55
29-January-2018,66.00,66.50,62.50,62.90,63.914203102598029640,542642,1745,34682531.00,102648,18.92,4.00,-3.10
25-January-2018,70.80,70.80,64.45,65.00,66.669550305285106100,3557658,10432,237187459.00,603490,16.96,6.35,-5.80
24-January-2018,62.00,66.00,60.50,65.45,64.115684031144056314,1660670,4676,106474993.00,332710,20.03,5.50,3.45
23-January-2018,61.00,62.35,60.75,61.95,61.515950622993783826,363246,1129,22345423.00,74963,20.64,1.60,0.95
22-January-2018,60.85,61.50,60.35,61.10,60.865234112964536469,402498,1020,24498135.00,65397,16.25,1.15,0.25
19-January-2018,60.10,61.30,59.60,60.40,60.325905339316083284,416308,1224,25114157.00,61004,14.65,1.70,0.30
18-January-2018,62.65,63.30,58.90,60.20,61.337582421302997215,827001,3354,50726242.00,148721,17.98,4.40,-2.45
17-January-2018,59.50,61.15,58.45,60.80,59.955711004132023964,577683,1725,34635395.00,62177,10.76,2.70,1.30
16-January-2018,63.00,63.05,59.00,59.65,60.640460455684122629,838300,1946,50834898.00,195898,23.37,4.05,-3.35
15-January-2018,61.90,63.50,61.00,62.95,62.515098144591006560,751748,2263,46995600.00,133455,17.75,2.50,1.05
12-January-2018,61.95,62.40,60.25,61.10,61.402547967552828369,511231,1279,31390886.00,107086,20.95,2.15,-0.85
11-January-2018,61.80,62.45,61.45,61.85,61.988491291281083852,353037,829,21884231.00,85504,24.22,1.00,0.05
10-January-2018,63.00,63.60,61.50,62.00,62.309492741595699858,391615,1256,24401332.00,82067,20.96,2.10,-1.00
9-January-2018,63.70,64.20,62.25,63.15,63.258770214500015042,365641,1195,23130000.00,56177,15.36,1.95,-0.55
8-January-2018,64.50,64.50,63.00,63.20,63.543448983781564360,243550,866,15476007.00,58838,24.16,1.50,-1.30
5-January-2018,66.25,66.25,63.40,63.90,64.246683911530427808,526147,1727,33803200.00,144925,27.54,2.85,-2.35
4-January-2018,60.50,65.35,60.25,64.40,63.948004323737800203,2418278,7674,154644052.00,459560,19.00,5.10,3.90
3-January-2018,59.50,60.10,59.25,59.45,59.629525069842670195,204030,723,12166212.00,48279,23.66,0.85,-0.05
2-January-2018,60.50,60.95,59.10,59.40,59.761026455401079254,197729,648,11816488.00,38580,19.51,1.85,-1.10
1-January-2018,63.00,63.00,60.00,60.35,61.003498117433251158,483117,1446,29471827.00,113892,23.57,3.00,-2.65
29-December-2017,60.00,61.85,59.55,59.85,60.611277423517054998,254207,1032,15407811.00,52930,20.82,2.30,-0.15
28-December-2017,60.00,60.80,59.80,60.35,60.387845037984256299,290910,838,17567428.00,56726,19.50,1.00,0.35
27-December-2017,60.45,60.95,59.75,59.95,60.335442143094360468,304121,864,18349275.00,56425,18.55,1.20,-0.50
26-December-2017,59.60,60.95,59.05,60.40,59.836197228156749978,271949,927,16272394.00,56402,20.74,1.90,0.80
22-December-2017,60.30,61.30,59.30,59.55,60.137364450433884557,396995,1128,23874233.00,52925,13.33,2.00,-0.75
21-December-2017,58.25,61.30,58.25,60.75,60.225013099225871429,490487,1907,29539586.00,59593,12.15,3.05,2.50
20-December-2017,58.85,60.00,58.25,58.95,58.880752107744895819,205077,596,12075088.00,69901,34.09,1.75,0.10
19-December-2017,58.95,59.05,58.10,58.60,58.480228624752128776,180033,1035,10528371.00,46100,25.61,0.95,-0.35
18-December-2017,57.50,59.15,56.80,58.70,58.143520567272500091,384154,1354,22336066.00,51942,13.52,2.35,1.20
15-December-2017,59.30,59.50,58.20,58.30,58.820292051454672249,331243,1363,19483810.00,78539,23.71,1.30,-1.00
14-December-2017,59.70,59.70,57.30,57.95,57.948695311389701164,232201,901,13455745.00,51044,21.98,2.40,-1.75
13-December-2017,59.95,60.00,58.20,58.85,59.157186833175919124,285870,916,16911265.00,54653,19.12,1.80,-1.10
12-December-2017,60.00,61.30,59.70,59.90,60.431081744862226870,315555,1305,19069330.00,34123,10.81,1.60,-0.10
11-December-2017,60.00,61.00,59.50,60.60,60.230953667432122112,236896,1444,14268472.00,65314,27.57,1.50,0.60
8-December-2017,59.70,59.90,59.00,59.45,59.411290181868940367,171937,639,10214999.00,34449,20.04,0.90,-0.25
7-December-2017,60.00,60.00,58.85,59.40,59.352171610685708530,307813,977,18269370.00,55152,17.92,1.15,-0.60
6-December-2017,59.50,60.90,58.25,58.80,59.858982835272516465,515767,1754,30873288.00,42492,8.24,2.65,-0.70
5-December-2017,59.50,59.55,58.10,58.80,58.824393483477623845,292119,889,17183723.00,62195,21.29,1.45,-0.70
4-December-2017,60.70,60.70,59.10,59.40,59.787743297177633719,252058,1197,15069979.00,44257,17.56,1.60,-1.30
1-December-2017,60.90,61.60,59.25,59.75,60.747098868619327955,330216,1198,20059664.00,60781,18.41,2.35,-1.15
30-November-2017,61.25,62.25,60.40,60.60,61.290984259749201512,313718,1024,19228085.00,60473,19.28,1.85,-0.65
29-November-2017,62.70,62.80,61.10,61.65,62.061122113402294391,221671,638,13757151.00,56098,25.31,1.70,-1.05
28-November-2017,63.45,63.95,62.20,62.80,63.062680522208600082,529367,1635,33383302.00,65791,12.43,1.75,-0.65
27-November-2017,61.80,62.30,61.00,62.10,61.849465501129969712,150889,545,9332404.00,47787,31.67,1.30,0.30
24-November-2017,61.30,62.45,61.30,61.95,61.868373816512206583,259614,824,16061896.00,45849,17.66,1.15,0.65
23-November-2017,62.70,63.20,61.05,61.90,62.111147476767499755,388034,1220,24101237.00,50306,12.96,2.15,-0.80
22-November-2017,60.50,61.90,59.60,61.65,60.943927818301241055,404978,1823,24680950.00,104528,25.81,2.30,1.15
21-November-2017,61.50,61.55,60.20,60.60,60.694941553739526223,212674,734,12908236.00,49682,23.36,1.35,-0.90
20-November-2017,59.40,61.65,58.85,61.10,60.543184070796460176,565000,1695,34206899.00,77664,13.75,2.80,1.70
17-November-2017,59.90,62.40,59.25,59.60,60.503495364292876732,632266,1471,38254303.00,101055,15.98,3.15,-0.30
16-November-2017,58.55,59.70,57.50,59.45,58.778162219708563444,571102,1509,33568326.00,49123,8.60,2.20,0.90
15-November-2017,59.95,60.90,58.20,58.75,59.622650563073368967,404299,1179,24105378.00,46931,11.61,2.70,-1.20
14-November-2017,60.10,61.45,59.15,60.15,60.025072609545705912,459306,1325,27569876.00,84624,18.42,2.30,0.05
13-November-2017,63.05,64.05,60.30,60.75,61.956275357105453684,439226,1293,27212807.00,113564,25.86,3.75,-2.30
10-November-2017,61.50,64.10,61.50,63.55,62.924335540488746150,453978,1295,28566264.00,89298,19.67,2.60,2.05
9-November-2017,62.35,62.90,61.00,62.10,61.933847567724441687,351461,1018,21767332.00,57555,16.38,1.90,-0.25
8-November-2017,63.45,64.15,61.65,61.95,62.738360242164243907,328207,1252,20591169.00,48119,14.66,2.50,-1.50
7-November-2017,64.80,65.30,62.15,62.75,63.018772496935341563,512292,1344,32284013.00,97109,18.96,3.15,-2.05
6-November-2017,64.40,65.75,64.15,64.55,64.759788322455459516,283450,924,18356162.00,47385,16.72,1.60,0.15
3-November-2017,65.90,66.05,64.05,64.80,64.941225442249685755,487677,1712,31670342.00,55957,11.47,2.00,-1.10
2-November-2017,63.05,67.95,62.90,65.90,65.886600675377107917,1043269,3269,68737448.00,157463,15.09,5.05,2.85
1-November-2017,62.50,64.50,62.50,63.80,63.623703395126015413,552115,2009,35127601.00,123757,22.42,2.00,1.30
31-October-2017,65.90,65.90,61.45,62.70,63.211959221304339059,1091158,3848,68974235.00,110278,10.11,4.45,-3.20
30-October-2017,62.10,65.95,61.40,65.25,64.858251233593032925,834554,2493,54127713.00,200354,24.01,4.55,3.15
27-October-2017,68.00,68.00,62.00,62.35,63.694983524800003322,963266,3386,61355212.00,224421,23.30,6.00,-5.65
26-October-2017,66.50,72.15,66.40,67.75,68.439920192171721420,2199283,9415,150518753.00,525803,23.91,5.75,1.25
25-October-2017,59.70,66.20,59.25,65.20,63.746609141654733027,4106040,17838,261746127.00,1176279,28.65,6.95,5.50
24-October-2017,51.70,54.50,51.70,54.30,53.416926555825194039,398888,1357,21307371.00,140342,35.18,2.80,2.60
23-October-2017,52.00,52.10,51.55,51.80,51.827728335560221416,167648,582,8688815.00,44124,26.32,0.55,-0.20
19-October-2017,52.30,52.70,50.30,51.80,51.928785187014887088,105259,312,5465972.00,45487,43.21,2.40,-0.50
18-October-2017,52.75,52.75,52.15,52.30,52.437763124524473750,118290,440,6202863.00,35079,29.66,0.60,-0.45
17-October-2017,52.60,53.30,52.60,52.80,52.850058159525359747,136693,504,7224233.00,43249,31.64,0.70,0.20
16-October-2017,53.00,53.25,52.50,52.80,52.789973951116776589,144344,468,7619916.00,32155,22.28,0.75,-0.20
13-October-2017,52.50,53.40,52.20,53.05,52.866763992357070782,279474,885,14774886.00,83183,29.76,1.20,0.55
12-October-2017,52.60,52.60,51.65,52.25,52.188429584471384482,157799,538,8235282.00,29793,18.88,0.95,-0.35
11-October-2017,53.45,53.95,51.55,51.85,52.801267636088437212,369980,2281,19535413.00,121983,32.97,2.40,-1.60
10-October-2017,53.30,53.40,52.85,53.15,53.141443407878077009,128737,416,6841270.00,31929,24.80,0.55,-0.15
9-October-2017,53.40,53.60,52.65,53.00,52.996230448724940555,229205,707,12147001.00,49831,21.74,0.95,-0.40
6-October-2017,52.30,53.65,52.30,53.35,53.018068767036246993,374569,1113,19858925.00,104584,27.92,1.35,1.05
5-October-2017,52.00,52.60,51.75,52.00,52.097704177643959352,225845,664,11766006.00,67809,30.02,0.85,0.00
4-October-2017,52.30,52.65,51.95,52.10,52.231969656566782219,251257,772,13123648.00,78739,31.34,0.70,-0.20
3-October-2017,52.65,52.80,52.00,52.20,52.373051283006219507,134255,477,7031344.00,53733,40.02,0.80,-0.45
29-September-2017,52.75,53.10,52.15,52.40,52.695477761271347167,233579,707,12308557.00,69593,29.79,0.95,-0.35
28-September-2017,52.70,52.90,52.00,52.55,52.461623085385461623,330876,867,17358292.00,53548,16.18,0.90,-0.15
27-September-2017,53.70,53.85,52.10,52.25,52.872473304917168343,364112,909,19251502.00,89754,24.65,1.75,-1.45
26-September-2017,53.60,53.70,53.05,53.50,53.342735569622156399,266036,710,14191088.00,36208,13.61,0.65,-0.10
25-September-2017,54.05,54.60,52.70,53.15,53.260828850312569424,355601,1028,18939604.00,51287,14.42,1.90,-0.90
22-September-2017,56.00,56.00,53.75,54.00,54.701400010332179573,290355,1058,15882825.00,92449,31.84,2.25,-2.00
21-September-2017,56.60,56.95,55.85,56.10,56.240124649551271866,195107,672,10972842.00,36298,18.60,1.10,-0.50
20-September-2017,56.70,57.20,56.30,56.80,56.743173224484629866,252828,786,14346263.00,48733,19.28,0.90,0.10
19-September-2017,57.20,57.35,56.25,56.65,56.733928810205118605,186965,655,10607259.00,33293,17.81,1.10,-0.55
18-September-2017,56.60,57.95,56.60,57.25,57.311791383219954648,315756,1086,18096542.00,76618,24.26,1.35,0.65
15-September-2017,56.55,57.45,56.25,56.50,56.876402291663145797,295855,1025,16827168.00,71988,24.33,1.20,-0.05
14-September-2017,55.95,56.75,55.70,56.55,56.296876619399820982,212270,701,11950138.00,64285,30.28,1.05,0.60
13-September-2017,56.80,57.20,55.55,55.70,56.450568901362722903,204517,750,11545101.00,68161,33.33,1.65,-1.10
12-September-2017,56.35,56.95,56.15,56.50,56.595942853790190096,204528,823,11575455.00,58402,28.55,0.80,0.15
11-September-2017,56.50,56.80,56.00,56.15,56.284520190424152943,172037,703,9683020.00,42341,24.61,0.80,-0.35
8-September-2017,55.60,57.15,54.10,56.20,55.705075836036085143,587056,2137,32701999.00,67224,11.45,3.05,0.60
7-September-2017,54.95,56.50,54.95,55.65,55.713719732052095189,460388,1358,25649928.00,183871,39.94,1.55,0.70
6-September-2017,55.50,55.50,54.60,54.85,54.939748139470782800,116096,468,6378285.00,47748,41.13,0.90,-0.65
5-September-2017,54.95,55.75,54.95,55.40,55.405940594059405940,214221,668,11869116.00,75507,35.25,0.80,0.45
4-September-2017,55.40,55.80,54.35,54.95,55.075100034341586890,259161,770,14273318.00,62539,24.13,1.45,-0.45
1-September-2017,55.10,56.40,55.10,55.30,55.676355911941588656,217492,928,12109162.00,41465,19.07,1.30,0.20
31-August-2017,55.25,55.60,54.90,55.10,55.103620599686910448,149478,488,8236779.00,,,0.70,-0.15
30-August-2017,55.10,55.75,54.60,55.20,55.145147682715176447,248912,800,13726289.00,35613,14.31,1.15,0.10
29-August-2017,55.95,56.30,55.20,55.40,55.721548947203016970,203648,736,11347582.00,37543,18.44,1.10,-0.55
28-August-2017,55.00,56.10,55.00,55.95,55.729583475588938204,234320,785,13058556.00,81290,34.69,1.10,0.95
24-August-2017,54.90,55.45,54.25,54.90,54.965842222326121950,299434,924,16458642.00,84236,28.13,1.20,0.00
23-August-2017,53.95,55.00,53.90,54.65,54.528849619763506088,227490,746,12404768.00,60309,26.51,1.10,0.70
22-August-2017,54.15,54.60,53.30,53.80,53.856520497071846879,308044,859,16590178.00,104623,33.96,1.30,-0.35
21-August-2017,55.00,55.55,53.85,54.10,54.669478234802227796,316905,1177,17325031.00,60346,19.04,1.70,-0.90
18-August-2017,54.00,54.95,53.50,54.30,54.209741238267458882,464520,1437,25181509.00,91513,19.70,1.45,0.30
17-August-2017,52.85,54.65,52.80,53.80,53.948692128929069935,545199,1898,29412773.00,76456,14.02,1.85,0.95
16-August-2017,52.00,53.80,51.20,53.15,52.248306866778489311,775633,2046,40525511.00,169581,21.86,2.60,1.15
14-August-2017,52.60,53.00,50.25,52.30,51.820887724586673171,1213507,3899,62885010.00,225825,18.61,2.75,-0.30
11-August-2017,53.80,54.00,52.10,52.60,53.029719299338748997,513572,1786,27234579.00,143735,27.99,1.90,-1.20
10-August-2017,56.00,56.40,53.15,53.80,54.702888709790010090,630316,1675,34480106.00,139308,22.10,3.25,-2.20
9-August-2017,55.80,56.75,54.85,56.10,55.731579942604168984,359608,1204,20041522.00,69151,19.23,1.90,0.30
8-August-2017,57.55,57.55,55.50,55.80,56.315098472302304717,542843,1613,30570257.00,105044,19.35,2.05,-1.75
7-August-2017,57.10,57.65,56.90,57.20,57.181134966990251848,197063,631,11268286.00,39381,19.98,0.75,0.10
4-August-2017,56.70,57.50,56.35,57.00,57.033182214756892067,245282,814,13989213.00,59805,24.38,1.15,0.30
3-August-2017,59.25,59.45,56.50,56.70,57.747037309285189235,446216,1398,25767652.00,115712,25.93,2.95,-2.55
2-August-2017,59.95,60.45,58.85,59.20,59.637337404384336666,561362,1480,33478135.00,79766,14.21,1.60,-0.75
1-August-2017,59.50,60.75,58.55,59.65,59.524933108428884907,457083,1737,27207835.00,62144,13.60,2.20,0.15
31-July-2017,59.50,59.95,58.10,59.35,59.210683371139091775,428947,1358,25398245.00,51231,11.94,1.85,-0.15
28-July-2017,59.20,60.10,57.30,59.15,59.196217257172883210,369203,1238,21855421.00,68202,18.47,2.80,-0.05
27-July-2017,62.55,62.75,59.25,59.50,60.630817939321416996,441243,1456,26752924.00,134415,30.46,3.50,-3.05
26-July-2017,62.00,62.75,61.60,62.20,62.159413427921023558,373833,1325,23237240.00,116396,31.14,1.15,0.20
25-July-2017,60.65,61.90,60.20,61.70,61.231434499428323929,429439,1330,26295166.00,140321,32.68,1.70,1.05
24-July-2017,59.20,61.10,59.15,60.65,60.349195795154746004,514359,1817,31041152.00,178895,34.78,1.95,1.45
21-July-2017,58.45,59.45,58.05,59.10,58.971810951809194700,478058,1278,28191946.00,140261,29.34,1.40,0.65
20-July-2017,58.20,58.75,57.60,58.45,58.311047052517863738,360087,1077,20997050.00,132759,36.87,1.15,0.25
19-July-2017,58.00,58.45,57.70,58.10,58.010748137875820263,349735,998,20288389.00,85561,24.46,0.75,0.10
18-July-2017,58.00,58.90,57.60,57.95,58.232445360246487513,513454,1567,29899682.00,127091,24.75,1.30,-0.05
17-July-2017,57.00,58.10,56.75,58.00,57.639672785531292836,406339,1285,23421247.00,165608,40.76,1.35,1.00
14-July-2017,56.95,57.50,56.20,57.10,56.790527793756533249,323346,1120,18362990.00,79041,24.44,1.30,0.15
13-July-2017,57.65,57.65,56.00,56.85,56.991386709229754656,523145,1247,29814759.00,103956,19.87,1.65,-0.80
12-July-2017,56.40,57.15,56.15,57.00,56.765413753006073932,315611,1106,17915789.00,75352,23.87,1.00,0.60
11-July-2017,58.00,58.50,56.05,56.35,57.145342673538622129,490496,1497,28029562.00,112179,22.87,2.45,-1.65
10-July-2017,56.85,58.40,56.50,58.00,57.752987171549675067,1154855,3428,66696326.00,364690,31.58,1.90,1.15
7-July-2017,57.00,57.70,56.15,56.35,56.870343826514501487,604869,1616,34399108.00,183760,30.38,1.55,-0.65
6-July-2017,55.90,57.55,55.55,57.35,56.657044472203491007,904610,3061,51252529.00,186085,20.57,2.00,1.45
5-July-2017,53.50,56.00,53.50,55.50,55.051955318159466248,974087,2760,53625394.00,203792,20.92,2.50,2.00
4-July-2017,54.00,54.35,53.20,53.50,53.731645690312738367,356592,1177,19160275.00,95163,26.69,1.15,-0.50
3-July-2017,54.50,54.50,53.25,54.00,53.760261910509337488,364552,1379,19598411.00,115149,31.59,1.25,-0.50
30-June-2017,53.50,54.50,53.00,53.40,53.695413168244910246,611228,1668,32820140.00,154692,25.31,1.50,-0.10
29-June-2017,54.15,54.75,53.20,53.50,53.716909183105718442,932789,2254,50106542.00,346335,37.13,1.55,-0.65
28-June-2017,55.00,55.45,53.85,54.05,54.454195636761651264,643192,2836,35024503.00,230526,35.84,1.60,-0.95
27-June-2017,56.45,56.45,54.70,55.25,55.096411655674662392,570263,1782,31419445.00,180297,31.62,1.75,-1.20
23-June-2017,56.90,56.95,55.55,56.20,56.195105328577780229,308131,1236,17315454.00,66024,21.43,1.40,-0.70
22-June-2017,57.30,57.60,56.80,57.00,57.287655325417277455,279011,1101,15983886.00,83729,30.01,0.80,-0.30
21-June-2017,55.25,57.45,54.05,56.95,56.807825615972357511,467107,1774,26535333.00,87061,18.64,3.40,1.70
20-June-2017,57.15,57.55,55.60,55.95,56.428930425943054957,545965,2002,30808221.00,182999,33.52,1.95,-1.20
19-June-2017,59.25,59.50,56.90,57.10,57.836810014906644604,542711,1781,31388673.00,205018,37.78,2.60,-2.15
16-June-2017,59.45,59.95,58.75,58.90,59.257219499912843059,309786,1041,18357057.00,92149,29.75,1.20,-0.55
15-June-2017,60.30,60.30,59.15,59.45,59.591404974265052586,402954,1347,24012595.00,98791,24.52,1.15,-0.85
14-June-2017,57.80,60.80,57.05,60.10,59.121107257973793231,817804,2799,48349478.00,187437,22.92,3.75,2.30
13-June-2017,58.65,58.75,56.70,57.15,57.830781133125578512,506687,1564,29302105.00,232561,45.90,2.05,-1.50
12-June-2017,59.50,59.80,58.10,58.30,59.005579975092772073,476167,1497,28096510.00,199108,41.81,1.70,-1.20
9-June-2017,59.40,60.15,58.75,59.80,59.743558561575035157,373325,1143,22303764.00,126343,33.84,1.40,0.40
8-June-2017,60.20,60.50,59.20,59.35,59.792516234175960078,277347,992,16583275.00,107695,38.83,1.30,-0.85
7-June-2017,59.95,60.55,59.75,60.15,60.120640491335819258,300894,1045,18089940.00,66884,22.23,0.80,0.20
6-June-2017,60.75,61.00,59.30,59.80,60.051075469800993613,387877,1341,23292431.00,108255,27.91,1.70,-0.95
5-June-2017,60.90,61.40,60.40,60.75,60.866738046582810094,337163,1140,20522012.00,89412,26.52,1.00,-0.15
2-June-2017,60.90,61.45,60.20,60.85,60.811857813109131900,366813,1452,22306580.00,98203,26.77,1.25,-0.05
1-June-2017,59.80,60.95,59.45,60.65,60.189399977228737333,421584,1595,25374888.00,113603,26.95,1.50,0.85
31-May-2017,60.40,60.90,59.35,59.95,60.095068166284235707,655456,2323,39389673.00,185794,28.35,1.55,-0.45
30-May-2017,59.95,61.30,58.85,60.95,60.427550013825263614,535252,2078,32343967.00,145688,27.22,2.45,1.00
29-May-2017,62.70,62.90,60.05,60.20,61.228279395951950600,737491,2136,45155305.00,290335,39.37,2.85,-2.50
26-May-2017,62.30,63.50,62.10,62.70,62.664965922842762161,1043661,2980,65400981.00,261611,25.07,1.40,0.40
25-May-2017,61.10,62.40,60.40,62.00,61.496780439450611845,734417,2649,45164281.00,179325,24.42,2.00,0.90
24-May-2017,63.20,64.00,60.45,61.15,62.399285078190878737,1522684,5448,95014393.00,470981,30.93,3.55,-2.05
23-May-2017,66.15,67.50,64.40,65.35,65.364204697686880414,694214,2360,45376746.00,176785,25.47,3.10,-0.80
22-May-2017,70.00,70.00,65.50,66.15,67.281626118381088677,582762,2088,39209175.00,239791,41.15,4.50,-3.85
19-May-2017,69.25,70.80,68.45,68.90,69.381103258134395308,914020,3537,63415716.00,206097,22.55,2.35,-0.35
18-May-2017,75.10,75.40,69.10,70.00,71.439961419284282155,1316720,5257,94066426.00,389345,29.57,6.30,-5.10
17-May-2017,76.70,77.30,75.10,75.90,76.345951239379845889,333917,1191,25493211.00,53722,16.09,2.20,-0.80
16-May-2017,75.30,77.75,74.00,76.55,75.698732718193634045,822469,2769,62259861.00,149907,18.23,3.75,1.25
15-May-2017,75.70,76.00,73.45,75.15,74.849381432650626897,600258,1843,44928940.00,80535,13.42,2.55,-0.55
12-May-2017,77.95,78.20,75.20,75.55,76.305413633128381912,583065,2065,44491016.00,186518,31.99,3.00,-2.40
11-May-2017,78.45,79.00,77.55,77.85,78.226991765105634506,400248,1600,31310197.00,119233,29.79,1.45,-0.60
10-May-2017,80.00,80.85,77.60,77.95,79.061204669021393274,1170695,5161,92556557.00,342616,29.27,3.25,-2.05
9-May-2017,78.95,82.25,77.85,81.90,80.749357520453852826,1365024,4891,110224811.00,243911,17.87,4.40,2.95
8-May-2017,79.00,79.40,77.80,79.05,78.652546914313040845,416131,1428,32729763.00,69389,16.67,1.60,0.05
5-May-2017,81.70,82.70,77.35,78.25,80.159221615311828464,1356964,4778,108773178.00,296479,21.85,5.35,-3.45
4-May-2017,80.50,82.40,80.50,81.20,81.242943142840796503,1101163,4061,89461723.00,338911,30.78,1.90,0.70
3-May-2017,77.45,81.20,76.75,79.20,79.339046880529016277,1446912,4540,114796619.00,306454,21.18,4.45,1.75
2-May-2017,78.85,78.90,76.30,77.40,77.615747156884198456,781449,2754,60652748.00,181658,23.25,2.60,-1.45
28-April-2017,74.75,78.75,74.55,78.05,77.209396306670475802,1827186,5432,141075928.00,399187,21.85,4.20,3.30
